,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,hour
9086,3,0,0,1,27.06,29.545,89,6.0032,57,88,145,3
9087,3,0,0,2,27.06,29.545,89,6.0032,27,72,99,0
9088,3,0,0,1,27.06,29.545,89,0.0,15,58,73,0
9089,3,0,0,1,27.06,29.545,89,0.0,28,56,84,0
9090,3,0,0,1,27.06,29.545,89,6.0032,9,33,42,0
9091,3,0,0,1,27.06,29.545,89,0.0,7,15,22,0
9092,3,0,0,1,27.06,29.545,89,0.0,2,10,12,0
9093,3,0,0,2,27.06,29.545,89,0.0,2,13,15,1
9094,3,0,0,1,27.06,29.545,94,6.0032,13,29,42,1
9095,3,0,0,1,27.88,31.82,89,6.0032,30,99,129,1
9096,3,0,0,2,28.7,33.335,84,0.0,88,144,232,1
9097,3,0,0,2,29.52,34.85,79,0.0,158,230,388,1
9098,3,0,0,2,30.34,34.85,70,0.0,226,263,489,1
9099,3,0,0,3,30.34,34.85,70,0.0,248,297,545,1
9100,3,0,0,3,29.52,34.85,74,6.0032,263,230,493,2
9101,3,0,0,3,29.52,34.85,79,6.0032,249,208,457,2
9102,3,0,0,3,30.34,35.605,74,8.9981,179,176,355,2
9103,3,0,0,1,30.34,34.85,70,0.0,222,252,474,2
9104,3,0,0,1,31.16,36.365,66,6.0032,219,284,503,2
9105,3,0,0,1,30.34,35.605,74,0.0,227,273,500,2
9106,3,0,0,2,28.7,33.335,84,15.0013,140,152,292,3
9107,3,0,0,2,28.7,33.335,84,11.0014,63,41,104,3
9108,3,0,0,1,28.7,32.575,70,11.0014,79,92,171,3
9109,3,0,0,3,27.88,31.82,83,8.9981,66,100,166,3
9110,3,0,0,3,27.06,29.545,89,6.0032,53,70,123,3
9111,3,1,0,2,27.06,29.545,94,0.0,42,62,104,0
9112,3,1,0,2,27.88,31.82,89,11.0014,18,37,55,0
9113,3,1,0,1,27.06,29.545,89,7.0015,10,30,40,0
9114,3,1,0,1,27.06,29.545,89,8.9981,6,22,28,0
9115,3,1,0,1,27.06,29.545,89,6.0032,6,5,11,0
9116,3,1,0,1,27.06,29.545,89,0.0,1,3,4,0
9117,3,1,0,1,27.06,29.545,94,0.0,3,12,15,1
9118,3,1,0,1,27.88,31.82,85,0.0,6,37,43,1
9119,3,1,0,2,28.7,33.335,84,7.0015,36,91,127,1
9120,3,1,0,2,28.7,33.335,84,8.9981,71,158,229,1
9121,3,1,0,2,30.34,35.605,74,15.0013,135,224,359,1
9122,3,1,0,2,30.34,34.85,70,19.0012,187,272,459,1
9123,3,1,0,2,31.16,35.605,62,19.9995,191,352,543,1
9124,3,1,0,2,31.16,36.365,66,16.9979,209,357,566,2
9125,3,1,0,1,30.34,34.85,70,19.9995,163,349,512,2
9126,3,1,0,1,30.34,34.85,70,15.0013,168,281,449,2
9127,3,1,0,1,30.34,34.85,70,15.0013,165,335,500,2
9128,3,1,0,1,30.34,34.85,70,8.9981,181,317,498,2
9129,3,1,0,1,30.34,34.85,66,11.0014,145,337,482,2
9130,3,1,0,1,29.52,34.85,74,12.998,73,301,374,3
9131,3,1,0,1,29.52,34.09,76,7.0015,78,183,261,3
9132,3,1,0,1,29.52,34.09,76,7.0015,42,142,184,3
9133,3,1,0,2,28.7,33.335,84,8.9981,17,104,121,3
9134,3,1,0,2,28.7,33.335,84,16.9979,12,58,70,3
9135,3,0,1,2,28.7,33.335,84,16.9979,10,19,29,0
9136,3,0,1,1,27.88,31.82,82,8.9981,15,9,24,0
9137,3,0,1,1,27.88,31.82,82,8.9981,1,4,5,0
9138,3,0,1,2,27.06,29.545,89,6.0032,1,9,10,0
9139,3,0,1,2,27.06,29.545,89,0.0,0,8,8,0
9140,3,0,1,2,27.06,29.545,89,0.0,1,37,38,0
9141,3,0,1,2,27.88,31.82,89,7.0015,7,165,172,1
9142,3,0,1,2,27.88,31.82,89,7.0015,13,480,493,1
9143,3,0,1,1,28.7,33.335,84,11.0014,15,617,632,1
9144,3,0,1,2,29.52,34.85,79,15.0013,30,293,323,1
9145,3,0,1,2,29.52,34.85,74,16.9979,42,130,172,1
9146,3,0,1,2,30.34,34.85,70,19.0012,39,159,198,1
9147,3,0,1,1,31.16,36.365,70,19.0012,54,233,287,1
9148,3,0,1,1,32.8,37.88,55,30.0026,72,203,275,2
9149,3,0,1,1,32.8,37.88,55,27.9993,72,202,274,2
9150,3,0,1,1,32.8,38.635,59,31.0009,68,224,292,2
9151,3,0,1,1,31.16,36.365,70,27.9993,61,397,458,2
9152,3,0,1,1,31.16,36.365,70,23.9994,110,746,856,2
9153,3,0,1,1,31.16,37.12,75,15.0013,94,745,839,2
9154,3,0,1,1,31.16,36.365,70,15.0013,50,502,552,3
9155,3,0,1,1,30.34,34.85,70,16.9979,47,338,385,3
9156,3,0,1,1,30.34,35.605,74,16.9979,28,240,268,3
9157,3,0,1,1,30.34,34.85,70,19.0012,25,154,179,3
9158,3,0,1,1,29.52,34.85,74,19.9995,12,83,95,3
9159,3,0,1,1,29.52,34.85,74,16.9979,10,27,37,0
9160,3,0,1,1,28.7,33.335,84,12.998,2,11,13,0
9161,3,0,1,1,28.7,33.335,84,12.998,0,9,9,0
9162,3,0,1,1,28.7,33.335,79,19.0012,0,4,4,0
9163,3,0,1,1,28.7,33.335,79,19.0012,2,3,5,0
9164,3,0,1,2,28.7,33.335,79,19.9995,1,39,40,0
9165,3,0,1,1,28.7,33.335,79,19.0012,7,203,210,1
9166,3,0,1,2,28.7,33.335,79,16.9979,11,489,500,1
9167,3,0,1,1,29.52,34.85,74,12.998,33,692,725,1
9168,3,0,1,1,30.34,34.85,70,16.9979,27,263,290,1
9169,3,0,1,2,31.16,36.365,70,11.0014,54,181,235,1
9170,3,0,1,2,31.98,37.12,62,11.0014,61,156,217,1
9171,3,0,1,1,31.98,38.635,70,7.0015,49,217,266,1
9172,3,0,1,1,32.8,39.395,63,11.0014,50,184,234,2
9173,3,0,1,1,33.62,39.395,56,7.0015,34,177,211,2
9174,3,0,1,1,31.98,38.635,70,12.998,41,204,245,2
9175,3,0,1,1,31.16,36.365,70,16.9979,86,344,430,2
9176,3,0,1,1,31.16,36.365,66,16.9979,83,780,863,2
9177,3,0,1,1,31.16,37.12,75,12.998,82,757,839,2
9178,3,0,1,1,30.34,34.85,70,11.0014,64,598,662,3
9179,3,0,1,1,29.52,35.605,84,11.0014,55,357,412,3
9180,3,0,1,1,29.52,34.85,79,0.0,18,278,296,3
9181,3,0,1,1,29.52,34.85,79,0.0,38,181,219,3
9182,3,0,1,1,28.7,33.335,84,6.0032,24,126,150,3
9183,3,0,1,2,28.7,33.335,84,6.0032,30,35,65,0
9184,3,0,1,2,28.7,33.335,84,0.0,2,16,18,0
9185,3,0,1,1,29.52,34.85,79,0.0,1,7,8,0
9186,3,0,1,1,28.7,33.335,84,7.0015,0,9,9,0
9187,3,0,1,2,28.7,33.335,84,6.0032,0,8,8,0
9188,3,0,1,2,28.7,33.335,84,12.998,3,35,38,0
9189,3,0,1,2,28.7,33.335,84,6.0032,11,189,200,1
9190,3,0,1,2,28.7,33.335,84,7.0015,21,461,482,1
9191,3,0,1,3,28.7,33.335,79,0.0,24,622,646,1
9192,3,0,1,3,27.06,29.545,94,8.9981,8,115,123,1
9193,3,0,1,3,27.06,29.545,94,8.9981,9,40,49,1
9194,3,0,1,3,28.7,33.335,84,11.0014,10,52,62,1
9195,3,0,1,2,29.52,34.85,79,15.0013,11,126,137,1
9196,3,0,1,2,29.52,34.85,79,7.0015,39,152,191,2
9197,3,0,1,1,30.34,35.605,74,6.0032,38,178,216,2
9198,3,0,1,1,30.34,34.85,66,12.998,42,228,270,2
9199,3,0,1,1,30.34,34.85,70,15.0013,42,374,416,2
9200,3,0,1,1,30.34,34.85,70,16.9979,67,741,808,2
9201,3,0,1,1,29.52,34.09,70,16.9979,74,761,835,2
9202,3,0,1,1,27.88,31.82,74,16.9979,54,504,558,3
9203,3,0,1,1,27.06,30.305,78,15.0013,50,356,406,3
9204,3,0,1,1,26.24,28.79,89,11.0014,32,240,272,3
9205,3,0,1,1,26.24,28.79,89,11.0014,24,193,217,3
9206,3,0,1,1,26.24,28.79,89,11.0014,19,150,169,3
9207,3,0,1,1,26.24,28.79,89,8.9981,17,79,96,0
9208,3,0,1,1,25.42,28.03,88,7.0015,10,19,29,0
9209,3,0,1,1,25.42,28.79,83,6.0032,1,10,11,0
9210,3,0,1,1,25.42,28.79,83,6.0032,0,9,9,0
9211,3,0,1,1,25.42,28.03,88,0.0,1,7,8,0
9212,3,0,1,1,25.42,28.03,88,0.0,1,39,40,0
9213,3,0,1,1,25.42,28.03,88,7.0015,5,135,140,1
9214,3,0,1,1,26.24,28.79,89,7.0015,21,465,486,1
9215,3,0,1,1,27.06,30.305,83,7.0015,29,690,719,1
9216,3,0,1,1,28.7,33.335,79,8.9981,33,311,344,1
9217,3,0,1,1,29.52,34.85,74,8.9981,53,171,224,1
9218,3,0,1,1,31.16,35.605,62,8.9981,81,215,296,1
9219,3,0,1,1,31.98,37.12,59,11.0014,76,247,323,1
9220,3,0,1,1,32.8,38.635,59,16.9979,71,283,354,2
9221,3,0,1,1,32.8,38.635,59,16.9979,66,187,253,2
9222,3,0,1,1,32.8,37.88,55,16.9979,66,265,331,2
9223,3,0,1,1,32.8,37.88,55,19.0012,75,395,470,2
9224,3,0,1,1,31.98,37.12,59,22.0028,88,684,772,2
9225,3,0,1,1,31.16,35.605,62,19.9995,95,697,792,2
9226,3,0,1,1,30.34,34.09,62,19.0012,70,498,568,3
9227,3,0,1,1,29.52,34.09,66,15.0013,51,340,391,3
9228,3,0,1,1,28.7,33.335,74,11.0014,55,246,301,3
9229,3,0,1,1,28.7,33.335,74,15.0013,52,247,299,3
9230,3,0,1,1,27.06,29.545,89,16.9979,28,220,248,3
9231,3,0,0,1,27.06,29.545,89,16.9979,20,130,150,0
9232,3,0,0,2,27.06,29.545,89,19.0012,10,107,117,0
9233,3,0,0,1,27.06,29.545,89,22.0028,9,68,77,0
9234,3,0,0,2,27.06,29.545,89,15.0013,3,40,43,0
9235,3,0,0,2,27.06,29.545,94,15.0013,3,8,11,0
9236,3,0,0,2,27.06,29.545,94,16.9979,2,13,15,0
9237,3,0,0,2,27.06,29.545,89,19.0012,8,26,34,1
9238,3,0,0,1,27.06,29.545,89,19.0012,11,71,82,1
9239,3,0,0,1,28.7,33.335,79,22.0028,33,197,230,1
9240,3,0,0,1,28.7,33.335,74,26.0027,87,261,348,1
9241,3,0,0,1,30.34,34.85,70,26.0027,100,322,422,1
9242,3,0,0,1,31.16,35.605,62,30.0026,173,405,578,1
9243,3,0,0,1,32.8,37.88,55,32.9975,220,474,694,1
9244,3,0,0,1,33.62,38.635,52,35.0008,233,435,668,2
9245,3,0,0,1,33.62,38.635,52,30.0026,260,366,626,2
9246,3,0,0,3,22.96,26.515,88,16.9979,175,337,512,2
9247,3,0,0,3,22.96,26.515,88,12.998,19,95,114,2
9248,3,0,0,3,23.78,27.275,83,12.998,52,119,171,2
9249,3,0,0,3,23.78,27.275,83,8.9981,27,140,167,2
9250,3,0,0,3,23.78,27.275,88,7.0015,28,187,215,3
9251,3,0,0,2,23.78,27.275,88,6.0032,28,166,194,3
9252,3,0,0,2,24.6,28.03,83,11.0014,26,155,181,3
9253,3,0,0,2,23.78,27.275,78,19.9995,18,176,194,3
9254,3,0,0,2,23.78,27.275,73,11.0014,12,121,133,3
9255,3,0,0,2,22.96,26.515,73,12.998,18,106,124,0
9256,3,0,0,1,22.96,26.515,73,15.0013,20,104,124,0
9257,3,0,0,1,22.14,25.76,77,19.0012,15,81,96,0
9258,3,0,0,1,22.14,25.76,73,15.0013,14,32,46,0
9259,3,0,0,1,21.32,25.0,77,16.9979,12,16,28,0
9260,3,0,0,1,21.32,25.0,77,12.998,16,39,55,0
9261,3,0,0,1,21.32,25.0,77,12.998,11,24,35,1
9262,3,0,0,1,22.14,25.76,73,11.0014,20,50,70,1
9263,3,0,0,1,23.78,27.275,68,15.0013,27,143,170,1
9264,3,0,0,1,25.42,30.305,61,16.9979,85,214,299,1
9265,3,0,0,1,26.24,31.06,57,19.9995,172,323,495,1
9266,3,0,0,1,27.06,31.06,47,16.9979,194,391,585,1
9267,3,0,0,1,27.06,31.06,47,0.0,247,510,757,1
9268,3,0,0,1,27.88,31.82,39,0.0,238,491,729,2
9269,3,0,0,1,29.52,32.575,30,19.0012,232,415,647,2
9270,3,0,0,1,29.52,32.575,32,16.9979,284,412,696,2
9271,3,0,0,1,27.88,31.82,36,19.0012,228,473,701,2
9272,3,0,0,1,28.7,31.82,37,16.9979,213,458,671,2
9273,3,0,0,1,27.06,31.06,36,16.9979,156,404,560,2
9274,3,0,0,1,27.06,31.06,36,16.9979,134,362,496,3
9275,3,0,0,1,25.42,31.06,41,19.0012,91,265,356,3
9276,3,0,0,1,24.6,31.06,46,15.0013,57,149,206,3
9277,3,0,0,1,23.78,27.275,49,16.9979,64,125,189,3
9278,3,0,0,1,22.96,26.515,52,19.0012,22,70,92,3
9279,3,0,1,1,22.96,26.515,52,19.0012,6,35,41,0
9280,3,0,1,1,22.14,25.76,60,12.998,7,11,18,0
9281,3,0,1,1,22.14,25.76,60,23.9994,11,6,17,0
9282,3,0,1,1,21.32,25.0,68,19.0012,5,7,12,0
9283,3,0,1,1,21.32,25.0,68,19.0012,1,4,5,0
9284,3,0,1,1,20.5,24.24,72,16.9979,4,36,40,0
9285,3,0,1,1,20.5,24.24,72,8.9981,8,172,180,1
9286,3,0,1,1,21.32,25.0,68,15.0013,20,427,447,1
9287,3,0,1,1,22.96,26.515,60,19.0012,33,697,730,1
9288,3,0,1,1,24.6,31.06,53,19.9995,40,321,361,1
9289,3,0,1,1,25.42,31.06,50,19.0012,42,168,210,1
9290,3,0,1,1,25.42,31.06,43,19.9995,69,167,236,1
9291,3,0,1,1,26.24,31.06,44,26.0027,76,256,332,1
9292,3,0,1,1,26.24,31.06,38,15.0013,72,251,323,2
9293,3,0,1,1,27.06,31.06,36,19.0012,107,233,340,2
9294,3,0,1,1,27.06,31.06,31,26.0027,115,231,346,2
9295,3,0,1,1,27.06,31.06,34,22.0028,108,380,488,2
9296,3,0,1,1,27.06,31.06,34,22.0028,127,744,871,2
9297,3,0,1,1,25.42,31.06,35,19.9995,111,857,968,2
9298,3,0,1,1,25.42,31.06,38,19.9995,71,562,633,3
9299,3,0,1,1,24.6,31.06,40,12.998,34,356,390,3
9300,3,0,1,1,22.96,26.515,49,11.0014,29,256,285,3
9301,3,0,1,1,22.14,25.76,52,8.9981,15,144,159,3
9302,3,0,1,1,22.14,25.76,52,0.0,7,86,93,3
9303,3,0,1,1,21.32,25.0,59,7.0015,5,27,32,0
9304,3,0,1,1,20.5,24.24,63,0.0,0,10,10,0
9305,3,0,1,1,19.68,23.485,77,11.0014,1,5,6,0
9306,3,0,1,1,19.68,23.485,67,8.9981,1,7,8,0
9307,3,0,1,1,19.68,23.485,72,7.0015,1,8,9,0
9308,3,0,1,1,18.86,22.725,72,6.0032,3,41,44,0
9309,3,0,1,1,18.86,22.725,77,7.0015,11,200,211,1
9310,3,0,1,1,20.5,24.24,72,7.0015,24,572,596,1
9311,3,0,1,1,22.14,25.76,68,6.0032,48,702,750,1
9312,3,0,1,1,24.6,31.06,49,0.0,35,323,358,1
9313,3,0,1,1,25.42,31.06,38,0.0,54,142,196,1
9314,3,0,1,1,26.24,31.06,33,6.0032,60,187,247,1
9315,3,0,1,1,26.24,31.06,33,0.0,62,254,316,1
9316,3,0,1,1,27.06,31.06,29,6.0032,72,256,328,2
9317,3,0,1,1,27.88,31.06,30,6.0032,74,181,255,2
9318,3,0,1,1,28.7,31.82,28,7.0015,73,253,326,2
9319,3,0,1,1,28.7,31.82,28,8.9981,99,437,536,2
9320,3,0,1,1,28.7,31.82,28,0.0,168,802,970,2
9321,3,0,1,1,26.24,31.06,36,11.0014,110,767,877,2
9322,3,0,1,1,25.42,31.06,41,12.998,56,540,596,3
9323,3,0,1,1,23.78,27.275,56,8.9981,40,421,461,3
9324,3,0,1,1,22.96,26.515,60,7.0015,28,282,310,3
9325,3,0,1,1,22.96,26.515,64,7.0015,27,189,216,3
9326,3,0,1,1,22.14,25.76,68,7.0015,18,91,109,3
9327,3,0,1,1,21.32,25.0,72,7.0015,8,41,49,0
9328,3,0,1,1,21.32,25.0,72,7.0015,2,19,21,0
9329,3,0,1,1,21.32,25.0,72,6.0032,2,9,11,0
9330,3,0,1,1,20.5,24.24,77,6.0032,0,7,7,0
9331,3,0,1,1,20.5,24.24,72,6.0032,0,5,5,0
9332,3,0,1,1,20.5,24.24,72,6.0032,4,44,48,0
9333,3,0,1,1,20.5,24.24,72,6.0032,6,199,205,1
9334,3,0,1,1,21.32,25.0,72,0.0,24,533,557,1
9335,3,0,1,1,22.96,26.515,64,7.0015,43,727,770,1
9336,3,0,1,1,24.6,30.305,64,8.9981,50,278,328,1
9337,3,0,1,1,25.42,30.305,61,8.9981,57,148,205,1
9338,3,0,1,1,27.06,31.06,50,12.998,51,181,232,1
9339,3,0,1,1,27.88,31.82,36,8.9981,88,264,352,1
9340,3,0,1,1,28.7,31.82,34,8.9981,85,238,323,2
9341,3,0,1,1,28.7,31.82,37,11.0014,78,200,278,2
9342,3,0,1,1,29.52,32.575,37,8.9981,75,243,318,2
9343,3,0,1,1,29.52,32.575,37,11.0014,90,419,509,2
9344,3,0,1,1,28.7,31.82,41,19.9995,114,811,925,2
9345,3,0,1,1,27.06,31.06,44,16.9979,91,886,977,2
9346,3,0,1,1,26.24,31.06,50,12.998,78,557,635,3
9347,3,0,1,1,25.42,31.06,57,8.9981,38,432,470,3
9348,3,0,1,1,24.6,30.305,60,8.9981,27,279,306,3
9349,3,0,1,1,22.96,26.515,64,6.0032,23,189,212,3
9350,3,0,1,1,22.96,26.515,68,7.0015,16,111,127,3
9351,3,0,1,1,22.96,26.515,73,6.0032,11,46,57,0
9352,3,0,1,1,22.14,25.76,77,6.0032,6,22,28,0
9353,3,0,1,1,22.14,25.76,77,0.0,0,9,9,0
9354,3,0,1,1,21.32,25.0,83,0.0,2,9,11,0
9355,3,0,1,1,21.32,25.0,83,0.0,0,6,6,0
9356,3,0,1,1,21.32,25.0,83,0.0,3,54,57,0
9357,3,0,1,1,20.5,24.24,82,0.0,9,186,195,1
9358,3,0,1,1,22.14,25.76,77,0.0,22,549,571,1
9359,3,0,1,1,22.96,26.515,73,0.0,33,725,758,1
9360,3,0,1,1,24.6,30.305,64,6.0032,46,292,338,1
9361,3,0,1,1,26.24,31.06,61,6.0032,63,149,212,1
9362,3,0,1,1,27.06,31.06,50,11.0014,71,183,254,1
9363,3,0,1,1,27.88,31.82,44,7.0015,57,240,297,1
9364,3,0,1,1,28.7,31.82,42,0.0,60,223,283,2
9365,3,0,1,1,29.52,32.575,39,8.9981,60,214,274,2
9366,3,0,1,1,29.52,32.575,42,7.0015,99,253,352,2
9367,3,0,1,1,29.52,32.575,39,6.0032,85,406,491,2
9368,3,0,1,1,29.52,32.575,42,12.998,97,787,884,2
9369,3,0,1,1,27.88,31.82,57,16.9979,108,744,852,2
9370,3,0,1,1,26.24,30.305,65,8.9981,80,594,674,3
9371,3,0,1,1,25.42,30.305,69,7.0015,55,408,463,3
9372,3,0,1,1,25.42,30.305,65,7.0015,26,291,317,3
9373,3,0,1,1,24.6,29.545,69,8.9981,28,223,251,3
9374,3,0,1,1,23.78,27.275,73,7.0015,33,137,170,3
9375,3,0,1,1,22.96,26.515,73,6.0032,24,63,87,0
9376,3,0,1,1,22.96,26.515,73,6.0032,6,35,41,0
9377,3,0,1,1,22.96,26.515,73,0.0,7,23,30,0
9378,3,0,1,1,22.14,25.76,77,0.0,5,9,14,0
9379,3,0,1,1,22.14,25.76,77,0.0,1,11,12,0
9380,3,0,1,1,22.14,25.76,83,0.0,1,40,41,0
9381,3,0,1,1,22.14,25.76,88,0.0,8,144,152,1
9382,3,0,1,2,22.96,26.515,88,0.0,17,437,454,1
9383,3,0,1,2,24.6,28.79,78,11.0014,51,715,766,1
9384,3,0,1,2,25.42,29.545,78,11.0014,46,301,347,1
9385,3,0,1,2,27.88,31.82,65,0.0,75,171,246,1
9386,3,0,1,2,27.88,31.82,61,7.0015,84,196,280,1
9387,3,0,1,2,28.7,32.575,54,12.998,119,290,409,1
9388,3,0,1,2,28.7,32.575,54,12.998,107,301,408,2
9389,3,0,1,2,29.52,32.575,45,11.0014,113,258,371,2
9390,3,0,1,2,29.52,33.335,48,8.9981,94,273,367,2
9391,3,0,1,2,29.52,33.335,51,0.0,109,454,563,2
9392,3,0,1,1,29.52,33.335,51,12.998,137,757,894,2
9393,3,0,1,1,29.52,32.575,45,15.0013,116,692,808,2
9394,3,0,1,1,27.88,31.82,57,11.0014,83,496,579,3
9395,3,0,1,1,27.06,31.06,61,7.0015,67,337,404,3
9396,3,0,1,1,26.24,30.305,73,15.0013,42,270,312,3
9397,3,0,1,1,25.42,28.79,83,12.998,40,189,229,3
9398,3,0,1,1,25.42,29.545,78,6.0032,27,168,195,3
9399,3,0,0,1,24.6,28.03,83,7.0015,38,169,207,0
9400,3,0,0,1,24.6,29.545,73,0.0,8,101,109,0
9401,3,0,0,1,23.78,27.275,78,7.0015,18,75,93,0
9402,3,0,0,1,24.6,29.545,73,16.9979,6,31,37,0
9403,3,0,0,2,24.6,29.545,69,23.9994,3,3,6,0
9404,3,0,0,1,23.78,27.275,60,35.0008,1,15,16,0
9405,3,0,0,1,22.14,25.76,49,27.9993,6,27,33,1
9406,3,0,0,1,22.14,25.76,52,19.0012,10,63,73,1
9407,3,0,0,1,22.96,26.515,49,27.9993,43,169,212,1
9408,3,0,0,1,24.6,31.06,43,27.9993,79,263,342,1
9409,3,0,0,1,25.42,31.06,41,26.0027,119,323,442,1
9410,3,0,0,1,26.24,31.06,38,26.0027,228,399,627,1
9411,3,0,0,1,27.06,31.06,36,23.9994,287,419,706,1
9412,3,0,0,1,27.88,31.82,36,12.998,327,377,704,2
9413,3,0,0,1,27.88,31.82,34,22.0028,325,390,715,2
9414,3,0,0,2,27.88,31.82,34,19.0012,312,342,654,2
9415,3,0,0,2,27.06,31.06,36,15.0013,350,433,783,2
9416,3,0,0,2,27.06,31.06,36,16.9979,295,434,729,2
9417,3,0,0,2,26.24,31.06,36,19.0012,232,382,614,2
9418,3,0,0,1,25.42,31.06,41,11.0014,169,309,478,3
9419,3,0,0,1,24.6,31.06,43,6.0032,89,241,330,3
9420,3,0,0,1,22.96,26.515,52,7.0015,86,210,296,3
9421,3,0,0,1,22.96,26.515,52,0.0,82,197,279,3
9422,3,0,0,1,22.14,25.76,60,0.0,47,182,229,3
9423,3,0,0,1,22.14,25.76,64,0.0,28,123,151,0
9424,3,0,0,1,22.14,25.76,64,0.0,35,82,117,0
9425,3,0,0,1,21.32,25.0,63,0.0,27,62,89,0
9426,3,0,0,1,20.5,24.24,68,0.0,10,38,48,0
9427,3,0,0,1,20.5,24.24,72,0.0,2,6,8,0
9428,3,0,0,1,20.5,24.24,72,0.0,3,10,13,0
9429,3,0,0,1,20.5,24.24,72,0.0,9,26,35,1
9430,3,0,0,1,20.5,24.24,77,7.0015,28,43,71,1
9431,3,0,0,1,22.14,25.76,64,11.0014,34,94,128,1
9432,3,0,0,1,23.78,27.275,60,8.9981,70,226,296,1
9433,3,0,0,1,25.42,31.06,50,7.0015,160,330,490,1
9434,3,0,0,1,26.24,31.06,47,11.0014,183,376,559,1
9435,3,0,0,1,27.06,31.06,44,11.0014,188,468,656,1
9436,3,0,0,1,26.24,31.06,41,11.0014,240,454,694,2
9437,3,0,0,1,27.06,31.06,39,8.9981,225,410,635,2
9438,3,0,0,1,26.24,31.06,41,11.0014,215,342,557,2
9439,3,0,0,1,26.24,31.06,44,11.0014,194,402,596,2
9440,3,0,0,1,27.06,31.06,41,0.0,177,393,570,2
9441,3,0,0,1,25.42,31.06,50,11.0014,120,361,481,2
9442,3,0,0,1,25.42,31.06,50,8.9981,91,312,403,3
9443,3,0,0,1,24.6,31.06,53,7.0015,57,267,324,3
9444,3,0,0,1,24.6,31.06,56,7.0015,43,148,191,3
9445,3,0,0,1,22.96,26.515,68,6.0032,18,109,127,3
9446,3,0,0,1,22.14,25.76,68,7.0015,9,85,94,3
9447,3,0,1,1,22.14,25.76,68,11.0014,14,31,45,0
9448,3,0,1,1,21.32,25.0,72,6.0032,9,12,21,0
9449,3,0,1,1,21.32,25.0,72,0.0,5,8,13,0
9450,3,0,1,1,20.5,24.24,77,6.0032,0,7,7,0
9451,3,0,1,1,20.5,24.24,77,0.0,2,9,11,0
9452,3,0,1,1,19.68,23.485,82,6.0032,1,44,45,0
9453,3,0,1,1,19.68,23.485,82,0.0,7,157,164,1
9454,3,0,1,1,21.32,25.0,77,0.0,18,474,492,1
9455,3,0,1,1,22.14,25.76,77,6.0032,36,647,683,1
9456,3,0,1,1,23.78,27.275,68,8.9981,34,265,299,1
9457,3,0,1,2,25.42,30.305,65,12.998,73,129,202,1
9458,3,0,1,2,25.42,30.305,69,15.0013,61,191,252,1
9459,3,0,1,2,25.42,30.305,69,12.998,62,233,295,1
9460,3,0,1,1,26.24,30.305,65,16.9979,112,231,343,2
9461,3,0,1,2,26.24,30.305,65,16.9979,129,203,332,2
9462,3,0,1,2,26.24,30.305,65,16.9979,82,256,338,2
9463,3,0,1,2,26.24,30.305,69,16.9979,74,379,453,2
9464,3,0,1,2,26.24,30.305,65,15.0013,102,740,842,2
9465,3,0,1,2,25.42,29.545,73,11.0014,66,708,774,2
9466,3,0,1,2,25.42,29.545,73,7.0015,51,435,486,3
9467,3,0,1,2,25.42,29.545,73,8.9981,32,308,340,3
9468,3,0,1,3,25.42,28.79,83,15.0013,28,205,233,3
9469,3,0,1,3,25.42,28.79,83,16.9979,20,109,129,3
9470,3,0,1,3,24.6,25.76,94,16.9979,4,66,70,3
9471,3,0,1,3,24.6,25.76,94,16.9979,2,11,13,0
9472,3,0,1,3,24.6,25.76,94,12.998,0,5,5,0
9473,3,0,1,3,24.6,25.76,94,12.998,0,4,4,0
9474,3,0,1,2,25.42,27.275,94,19.0012,0,6,6,0
9475,3,0,1,2,25.42,27.275,94,23.9994,2,5,7,0
9476,3,0,1,2,26.24,28.79,89,22.0028,3,45,48,0
9477,3,0,1,2,26.24,28.79,89,22.0028,4,163,167,1
9478,3,0,1,2,26.24,28.79,89,30.0026,13,343,356,1
9479,3,0,1,2,27.06,30.305,83,36.9974,32,640,672,1
9480,3,0,1,2,27.06,30.305,83,39.0007,27,266,293,1
9481,3,0,1,3,27.88,31.82,79,43.0006,30,130,160,1
9482,3,0,1,2,27.88,31.82,79,43.0006,36,115,151,1
9483,3,0,1,3,27.88,31.82,83,30.0026,16,72,88,1
9484,3,0,1,2,28.7,33.335,74,39.0007,17,97,114,2
9485,3,0,1,3,24.6,25.76,94,31.0009,27,116,143,2
9486,3,0,1,3,24.6,27.275,88,16.9979,1,35,36,2
9487,3,0,1,3,24.6,27.275,88,19.9995,19,122,141,2
9488,3,0,1,3,24.6,27.275,88,12.998,36,302,338,2
9489,3,0,1,2,24.6,27.275,88,11.0014,19,262,281,2
9490,3,0,1,2,24.6,27.275,88,19.9995,22,302,324,3
9491,3,0,1,2,24.6,27.275,88,12.998,19,271,290,3
9492,3,0,1,2,24.6,27.275,88,12.998,21,186,207,3
9493,3,0,1,3,23.78,27.275,83,31.0009,14,137,151,3
9494,3,0,1,2,22.96,26.515,83,15.0013,11,67,78,3
9495,3,0,1,2,22.96,26.515,68,19.0012,3,23,26,0
9496,3,0,1,2,22.14,25.76,68,16.9979,0,12,12,0
9497,3,0,1,2,22.14,25.76,64,22.0028,0,3,3,0
9498,3,0,1,2,21.32,25.0,63,16.9979,1,4,5,0
